idCompetencia,titCompetencia,dsCompetencia,tipoCompetencia,AtivaCompetencia,DesatiCompetencia,idCompetenciaAnterior,idCicloCompetencia,nivelProcesso,versaoCadeia,idSubProcesso,idProcesso,idMacroprocesso,titSubProcesso,dsSubProcesso,titProcesso,dsProcesso,titMacroprocesso,dsMacroprocesso,uaGestoraSubProcesso,uaGestoraProcesso,siglaMacroprocesso,idSubProcessoAnterior,idProcessoAnterior,idMacroprocessoAnterior,DesativacaoSuprocesso,Desativacaoprocesso,DesativacaoMacroprocesso
838,Elaboração de cálculos e dados para relacionamento internacional,Elaborar cálculos e organizar dados utilizando planilhas eletrônicas para apoio ao para intercâmbio internacional de informações.,Específica,19/06/2018,,0,3,SubProcesso,2014,260504,260500,260000,Participar de Fóruns e Grupos de Trabalho Internacionais,Participar de Fóruns e Grupos de Trabalho Internacionais,Conduzir Relações Internacionais,Conduzir Relações Internacionais,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011900,0011900,RELAC,0,80200,60000,,,
838,Elaboração de cálculos e dados para relacionamento internacional,Elaborar cálculos e organizar dados utilizando planilhas eletrônicas para apoio ao para intercâmbio internacional de informações.,Específica,19/06/2018,,0,3,SubProcesso,2014,260503,260500,260000,Gerir Intercâmbio Internacional de Informações,Gerir Intercâmbio Internacional de Informações,Conduzir Relações Internacionais,Conduzir Relações Internacionais,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011900,0011900,RELAC,0,80200,60000,,,
838,Elaboração de cálculos e dados para relacionamento internacional,Elaborar cálculos e organizar dados utilizando planilhas eletrônicas para apoio ao para intercâmbio internacional de informações.,Específica,19/06/2018,,0,3,SubProcesso,2014,260502,260500,260000,Gerir Cooperação Internacional,Gerir Cooperação Internacional,Conduzir Relações Internacionais,Conduzir Relações Internacionais,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011900,0011900,RELAC,0,80200,60000,,,
838,Elaboração de cálculos e dados para relacionamento internacional,Elaborar cálculos e organizar dados utilizando planilhas eletrônicas para apoio ao para intercâmbio internacional de informações.,Específica,19/06/2018,,0,3,SubProcesso,2014,260501,260500,260000,Negociar Acordos e Tratados Internacionais,Negociar Acordos e Tratados Internacionais,Conduzir Relações Internacionais,Conduzir Relações Internacionais,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011900,0011900,RELAC,0,80200,60000,,,
839,Elaboração de relatórios para relacionamento internacional,"Elaborar relatórios e outros documentos de acompanhamento da atividade de relacionamento internacional, utilizando editor de texto, conforme demandado.",Específica,19/06/2018,,0,3,SubProcesso,2014,260504,260500,260000,Participar de Fóruns e Grupos de Trabalho Internacionais,Participar de Fóruns e Grupos de Trabalho Internacionais,Conduzir Relações Internacionais,Conduzir Relações Internacionais,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011900,0011900,RELAC,0,80200,60000,,,
839,Elaboração de relatórios para relacionamento internacional,"Elaborar relatórios e outros documentos de acompanhamento da atividade de relacionamento internacional, utilizando editor de texto, conforme demandado.",Específica,19/06/2018,,0,3,SubProcesso,2014,260503,260500,260000,Gerir Intercâmbio Internacional de Informações,Gerir Intercâmbio Internacional de Informações,Conduzir Relações Internacionais,Conduzir Relações Internacionais,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011900,0011900,RELAC,0,80200,60000,,,
839,Elaboração de relatórios para relacionamento internacional,"Elaborar relatórios e outros documentos de acompanhamento da atividade de relacionamento internacional, utilizando editor de texto, conforme demandado.",Específica,19/06/2018,,0,3,SubProcesso,2014,260502,260500,260000,Gerir Cooperação Internacional,Gerir Cooperação Internacional,Conduzir Relações Internacionais,Conduzir Relações Internacionais,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011900,0011900,RELAC,0,80200,60000,,,
839,Elaboração de relatórios para relacionamento internacional,"Elaborar relatórios e outros documentos de acompanhamento da atividade de relacionamento internacional, utilizando editor de texto, conforme demandado.",Específica,19/06/2018,,0,3,SubProcesso,2014,260501,260500,260000,Negociar Acordos e Tratados Internacionais,Negociar Acordos e Tratados Internacionais,Conduzir Relações Internacionais,Conduzir Relações Internacionais,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011900,0011900,RELAC,0,80200,60000,,,
840,Pesquisa comparativa das políticas tributárias e aduaneiras,"Efetuar pesquisas sobre políticas tributárias e aduaneiras (regimes de tributação, legislação e outros), comparando o Brasil com outros países por meio da internet, livros e consultas a organismos internacionais.",Específica,19/06/2018,,0,3,SubProcesso,2014,260501,260500,260000,Negociar Acordos e Tratados Internacionais,Negociar Acordos e Tratados Internacionais,Conduzir Relações Internacionais,Conduzir Relações Internacionais,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011900,0011900,RELAC,0,80200,60000,,,
841,Negociação de acordos institucionais e governamentais,"Negociar acordos, aplicando técnicas de negociação, conforme os interesses institucionais e governamentais, de maneira assertiva e imparcial, respeitando o protocolo diplomático.",Específica,19/06/2018,,0,3,SubProcesso,2014,260501,260500,260000,Negociar Acordos e Tratados Internacionais,Negociar Acordos e Tratados Internacionais,Conduzir Relações Internacionais,Conduzir Relações Internacionais,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011900,0011900,RELAC,0,80200,60000,,,
842,Estabelecimento de estratégias de negociação,"Definir estratégias e prioridades de negociação a partir de informações obtidas no ambiente DW,  no sítio oficial de estatísticas de comércio exterior do governo brasileiro (Alice Web), no sistema de Intercâmbio de Informação de Registros Aduaneiros (Indira) e Comtrade - Nações  Unidas (UN Comtrade - International Trade Statistics Database). ",Específica,19/06/2018,,0,3,SubProcesso,2014,260501,260500,260000,Negociar Acordos e Tratados Internacionais,Negociar Acordos e Tratados Internacionais,Conduzir Relações Internacionais,Conduzir Relações Internacionais,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011900,0011900,RELAC,0,80200,60000,,,
843,Manifestação nas negociações de acordos conduzidos por outros órgãos,"Manifestar-se nas negociações de acordos internacionais conduzidas por outros órgãos, em matéria tributária e aduaneira, para defesa dos interesses institucionais e governamentais, quando solicitado.",Específica,19/06/2018,,0,3,SubProcesso,2014,260501,260500,260000,Negociar Acordos e Tratados Internacionais,Negociar Acordos e Tratados Internacionais,Conduzir Relações Internacionais,Conduzir Relações Internacionais,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011900,0011900,RELAC,0,80200,60000,,,
844,Análise da estrutura dos Organismos Internacionais,"Analisar a estrutura dos Organismos Internacionais, por meio de documentos oficiais e legislação específica e outras fontes disponíveis.",Específica,19/06/2018,,0,3,SubProcesso,2014,260501,260500,260000,Negociar Acordos e Tratados Internacionais,Negociar Acordos e Tratados Internacionais,Conduzir Relações Internacionais,Conduzir Relações Internacionais,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011900,0011900,RELAC,0,80200,60000,,,
845,Revisão de atos legais e infralegais de outros órgãos,"Revisar atos legais e infralegais propostos por outros órgãos, nos aspectos técnicos tributários e aduaneiros, de acordo com a redação oficial.",Específica,19/06/2018,,0,3,SubProcesso,2014,260501,260500,260000,Negociar Acordos e Tratados Internacionais,Negociar Acordos e Tratados Internacionais,Conduzir Relações Internacionais,Conduzir Relações Internacionais,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011900,0011900,RELAC,0,80200,60000,,,
846,Elaboração de atos legais e infralegais para cooperação internacional,"Elaborar atos legais e infralegais relativos à negociação de acordos e tratados internacionais, de acordo com o Manual de Redação Oficial da Presidência da República e o Manual de Redação Oficial da RFB. ",Específica,19/06/2018,,0,3,SubProcesso,2014,260501,260500,260000,Negociar Acordos e Tratados Internacionais,Negociar Acordos e Tratados Internacionais,Conduzir Relações Internacionais,Conduzir Relações Internacionais,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011900,0011900,RELAC,0,80200,60000,,,
847,Tradução de textos do inglês para português,"Traduzir textos, em especial, na área tributária e aduaneira de inglês para português.",Específica,19/06/2018,,0,3,SubProcesso,2014,260502,260500,260000,Gerir Cooperação Internacional,Gerir Cooperação Internacional,Conduzir Relações Internacionais,Conduzir Relações Internacionais,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011900,0011900,RELAC,0,80200,60000,,,
848,Tradução de textos do espanhol para português,"Traduzir textos, em especial, na área tributária e aduaneira de espanhol para português.",Específica,19/06/2018,,0,3,SubProcesso,2014,260502,260500,260000,Gerir Cooperação Internacional,Gerir Cooperação Internacional,Conduzir Relações Internacionais,Conduzir Relações Internacionais,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011900,0011900,RELAC,0,80200,60000,,,
849,Solicitação de cooperação internacional,"Encaminhar solicitações de cooperação técnica internacional para as áreas competentes da RFB, utilizando e-mail, Ofício ou Memorando. ",Específica,19/06/2018,,0,3,SubProcesso,2014,260502,260500,260000,Gerir Cooperação Internacional,Gerir Cooperação Internacional,Conduzir Relações Internacionais,Conduzir Relações Internacionais,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011900,0011900,RELAC,0,80200,60000,,,
850,Instrução de processos de cooperação internacional,Instruir processos de cooperação internacional no sistema E-Processo.,Específica,19/06/2018,,0,3,SubProcesso,2014,260502,260500,260000,Gerir Cooperação Internacional,Gerir Cooperação Internacional,Conduzir Relações Internacionais,Conduzir Relações Internacionais,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011900,0011900,RELAC,0,80200,60000,,,
851,Interação com delegações estrangeiras,Interagir com delegações estrangeiras aplicando conhecimentos de protocolos diplomáticos adequados a cada situação.,Específica,19/06/2018,,0,3,SubProcesso,2014,260502,260500,260000,Gerir Cooperação Internacional,Gerir Cooperação Internacional,Conduzir Relações Internacionais,Conduzir Relações Internacionais,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011900,0011900,RELAC,0,80200,60000,,,
852,Atendimento ao público interno e externo,"Atender ao público interno e externo, de forma apropriada a cada situação, com agilidade, cortesia e atenção.",Específica,19/06/2018,,0,3,SubProcesso,2014,260502,260500,260000,Gerir Cooperação Internacional,Gerir Cooperação Internacional,Conduzir Relações Internacionais,Conduzir Relações Internacionais,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011900,0011900,RELAC,0,80200,60000,,,
853,Elaboração de respostas ao público interno e externo,"Elaborar respostas adequadas aos pedidos de informação do público interno e externo, com a urgência necessária.",Específica,19/06/2018,,0,3,SubProcesso,2014,260502,260500,260000,Gerir Cooperação Internacional,Gerir Cooperação Internacional,Conduzir Relações Internacionais,Conduzir Relações Internacionais,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011900,0011900,RELAC,0,80200,60000,,,
854,Análise de viabilidade jurídica dos pedidos de intercâmbio de informação,"Analisar a viabilidade jurídica dos pedidos de intercâmbio de informação, de acordo com a legislação tributária e aduaneira brasileira vigente, para decidir se haverá resposta.",Específica,19/06/2018,,0,3,SubProcesso,2014,260502,260500,260000,Gerir Cooperação Internacional,Gerir Cooperação Internacional,Conduzir Relações Internacionais,Conduzir Relações Internacionais,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011900,0011900,RELAC,0,80200,60000,,,
855,Extração de informações nos cadastros CNPJ e CPF para intercâmbio internacional de informações,Operar sistema HOD-CNPJ e CPF para extrair as informações solicitadas no pedido de intercâmbio internacional de informações.,Específica,19/06/2018,,0,3,SubProcesso,2014,260503,260500,260000,Gerir Intercâmbio Internacional de Informações,Gerir Intercâmbio Internacional de Informações,Conduzir Relações Internacionais,Conduzir Relações Internacionais,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011900,0011900,RELAC,0,80200,60000,,,
856,Extração de informações no sistema e-processo para intercâmbio internacional de informações,Operar sistema e-processo para extrair as informações solicitadas no pedido de intercâmbio internacional de informações.,Específica,19/06/2018,,0,3,SubProcesso,2014,260503,260500,260000,Gerir Intercâmbio Internacional de Informações,Gerir Intercâmbio Internacional de Informações,Conduzir Relações Internacionais,Conduzir Relações Internacionais,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011900,0011900,RELAC,0,80200,60000,,,
857,Extração de informações no sistema DW aduaneiro para intercâmbio internacional de informações,Operar sistema DW Aduaneiro para extrair as informações solicitadas no pedido de intercâmbio internacional de informações.,Específica,19/06/2018,,0,3,SubProcesso,2014,260503,260500,260000,Gerir Intercâmbio Internacional de Informações,Gerir Intercâmbio Internacional de Informações,Conduzir Relações Internacionais,Conduzir Relações Internacionais,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011900,0011900,RELAC,0,80200,60000,,,
858,Extração de informações no Sistema Integrado de Comércio Exterior (Siscomex) para intercâmbio internacional de informações,Operar o Sistema Integrado de Comércio Exterior (Siscomex) para extrair as informações solicitadas no pedido de intercâmbio internacional de informações.,Específica,19/06/2018,,0,3,SubProcesso,2014,260503,260500,260000,Gerir Intercâmbio Internacional de Informações,Gerir Intercâmbio Internacional de Informações,Conduzir Relações Internacionais,Conduzir Relações Internacionais,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011900,0011900,RELAC,0,80200,60000,,,
859,Concessão de entrevista,"Conceder entrevistas definindo com clareza as informações e mensagens institucionais que deseja comunicar, coerentes com a pauta e seguindo as diretrizes do Media Training.",Específica,19/06/2018,,0,3,SubProcesso,2014,260601,260600,260000,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Realizar a Comunicação Social,Realizar a Comunicação Social,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011000,0011000,RELAC,0,60400,60000,,,
860,Acompanhamento da equipe de reportagem na RFB,"Recepcionar e acompanhar a equipe de reportagem durante a permanência desta na instituição zelando pela integridade da unidade, principalmente dos ambientes de acesso restrito.",Específica,19/06/2018,,0,3,SubProcesso,2014,260601,260600,260000,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Realizar a Comunicação Social,Realizar a Comunicação Social,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011000,0011000,RELAC,0,60400,60000,,,
861,Orientação ao porta-voz,"Orientar o porta-voz sobre a mensagem institucional a ser transmitida e como se portar durante a entrevista visando a comunicação clara, correta e completa e o fortalecimento da imagem institucional seguindo as diretrizes do Media Training, e acompanhá-lo durante a entrevista.",Específica,19/06/2018,,0,3,SubProcesso,2014,260601,260600,260000,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Realizar a Comunicação Social,Realizar a Comunicação Social,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011000,0011000,RELAC,0,60400,60000,,,
862,Acompanhamento do gestor no contato com a imprensa,"Acompanhar o gestor em eventos externos para intermediar o contato da imprensa com a Instituição, de acordo com o Manual de Relacionamento com a Imprensa.",Específica,19/06/2018,,0,3,SubProcesso,2014,260601,260600,260000,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Realizar a Comunicação Social,Realizar a Comunicação Social,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011000,0011000,RELAC,0,60400,60000,,,
863,Coleta de informações jornalísticas para divulgação,"Coletar informações de relevância jornalística, durante a realização de eventos externos para posterior divulgação na intranet e internet.",Específica,19/06/2018,,0,3,SubProcesso,2014,260601,260600,260000,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Realizar a Comunicação Social,Realizar a Comunicação Social,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011000,0011000,RELAC,0,60400,60000,,,
864,Redação de textos jornalísticos para divulgação externa,"Redigir textos jornalísticas de forma clara, objetiva e tempestiva, com uso correto das regras gramaticais e dos padrões institucionais, para divulgação na Internet e redes sociais e envio à imprensa utilizando editor de texto e a ferramenta Plone.",Específica,19/06/2018,,0,3,SubProcesso,2014,270501,270500,270000,Produzir e Divulgar Informações de Interesse Geral dos Servidores,Produzir e Divulgar Informações de Interesse Geral dos Servidores,Realizar a Comunicação Interna,Realizar a Comunicação Interna,Gestão e Desenvolvimento Organizacional,Gestão e Desenvolvimento Organizacional,0011000,0011000,GDORG,0,80300,0,,,
864,Redação de textos jornalísticos para divulgação externa,"Redigir textos jornalísticas de forma clara, objetiva e tempestiva, com uso correto das regras gramaticais e dos padrões institucionais, para divulgação na Internet e redes sociais e envio à imprensa utilizando editor de texto e a ferramenta Plone.",Específica,19/06/2018,,0,3,SubProcesso,2014,260601,260600,260000,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Realizar a Comunicação Social,Realizar a Comunicação Social,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011000,0011000,RELAC,0,60400,60000,,,
865,Inserção de conteúdos no site e redes sociais,"Inserir conteúdo de relevância institucional no site e nas redes sociais, utilizando a ferramenta Plone e programas de edição de imagem Adobe e CorelDraw em nível avançado.",Específica,19/06/2018,,0,3,SubProcesso,2014,260601,260600,260000,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Realizar a Comunicação Social,Realizar a Comunicação Social,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011000,0011000,RELAC,0,60400,60000,,,
866,Edição de textos jornalísticos para divulgação externa,"Editar textos jornalísticas de forma clara, objetiva e tempestiva, com uso correto das regras gramaticais e dos padrões institucionais, para envio à imprensa, divulgação na Internet e redes sociais, utilizando editor de texto e a ferramenta Plone.",Específica,19/06/2018,,0,3,SubProcesso,2014,270501,270500,270000,Produzir e Divulgar Informações de Interesse Geral dos Servidores,Produzir e Divulgar Informações de Interesse Geral dos Servidores,Realizar a Comunicação Interna,Realizar a Comunicação Interna,Gestão e Desenvolvimento Organizacional,Gestão e Desenvolvimento Organizacional,0011000,0011000,GDORG,0,80300,0,,,
866,Edição de textos jornalísticos para divulgação externa,"Editar textos jornalísticas de forma clara, objetiva e tempestiva, com uso correto das regras gramaticais e dos padrões institucionais, para envio à imprensa, divulgação na Internet e redes sociais, utilizando editor de texto e a ferramenta Plone.",Específica,19/06/2018,,0,3,SubProcesso,2014,260601,260600,260000,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Realizar a Comunicação Social,Realizar a Comunicação Social,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011000,0011000,RELAC,0,60400,60000,,,
867,Revisão de textos jornalísticos para divulgação externa,"Revisar textos jornalísticas de forma clara, objetiva e tempestiva, com uso correto das regras gramaticais e dos padrões institucionais, para envio à imprensa, divulgação na Internet e redes sociais, utilizando editor de texto e a ferramenta Plone.",Específica,19/06/2018,,0,3,SubProcesso,2014,270501,270500,270000,Produzir e Divulgar Informações de Interesse Geral dos Servidores,Produzir e Divulgar Informações de Interesse Geral dos Servidores,Realizar a Comunicação Interna,Realizar a Comunicação Interna,Gestão e Desenvolvimento Organizacional,Gestão e Desenvolvimento Organizacional,0011000,0011000,GDORG,0,80300,0,,,
867,Revisão de textos jornalísticos para divulgação externa,"Revisar textos jornalísticas de forma clara, objetiva e tempestiva, com uso correto das regras gramaticais e dos padrões institucionais, para envio à imprensa, divulgação na Internet e redes sociais, utilizando editor de texto e a ferramenta Plone.",Específica,19/06/2018,,0,3,SubProcesso,2014,260601,260600,260000,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Realizar a Comunicação Social,Realizar a Comunicação Social,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011000,0011000,RELAC,0,60400,60000,,,
868,Divulgação de notícias à imprensa,"Divulgar notícias positivas para a Instituição à imprensa seguindo os critérios de utilidade, proximidade e objetividade com informações confirmadas e precisas, sem privilegiar um órgão de imprensa em detrimento dos demais.",Específica,19/06/2018,,0,3,SubProcesso,2014,260601,260600,260000,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Realizar a Comunicação Social,Realizar a Comunicação Social,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011000,0011000,RELAC,0,60400,60000,,,
869,Seleção de material das unidades para replicação,Selecionar para replicação material enviado pelas Unidades Centrais e Regionais que tenham desdobramentos regionais ou locais.,Específica,19/06/2018,,0,3,SubProcesso,2014,260601,260600,260000,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Realizar a Comunicação Social,Realizar a Comunicação Social,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011000,0011000,RELAC,0,60400,60000,,,
870,Atualização dos contatos de representantes dos meios de comunicação,"Listar e manter atualizados os contatos (nome, e-mails e telefones) de representantes dos meios de comunicação, para o envio de sugestões de pauta, de acordo com os objetivos da instituição.",Específica,19/06/2018,,0,3,SubProcesso,2014,260601,260600,260000,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Realizar a Comunicação Social,Realizar a Comunicação Social,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011000,0011000,RELAC,0,60400,60000,,,
871,Produção de fotos,Tirar fotos em boa resolução em conformidade com o Manual de Relacionamento com a Imprensa.,Específica,19/06/2018,,0,3,SubProcesso,2014,260601,260600,260000,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Realizar a Comunicação Social,Realizar a Comunicação Social,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011000,0011000,RELAC,0,60400,60000,,,
872,Edição de fotos,"Editar fotos e imagens institucionais para envio à imprensa, utilizando em nível avançado os programas GIMP (GNU Image Manipulation Program) e Adobe.",Específica,19/06/2018,,0,3,SubProcesso,2014,260601,260600,260000,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Realizar a Comunicação Social,Realizar a Comunicação Social,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011000,0011000,RELAC,0,60400,60000,,,
873,Especificação de equipamentos para licitação,Orientar a área de licitação e contratos quanto às especificações técnicas na aquisição e incorporação de equipamentos para a produção de fotos e vídeos.,Específica,19/06/2018,,0,3,SubProcesso,2014,260601,260600,260000,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Realizar a Comunicação Social,Realizar a Comunicação Social,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011000,0011000,RELAC,0,60400,60000,,,
874,Especificação de programas e licenças para licitação,Orientar a área de licitação e contratos quanto às especificações técnicas na aquisição de programas e licenças para edição de fotos e vídeos.,Específica,19/06/2018,,0,3,SubProcesso,2014,260601,260600,260000,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Realizar a Comunicação Social,Realizar a Comunicação Social,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011000,0011000,RELAC,0,60400,60000,,,
875,Orientação aos servidores na realização de fotos,Orientar os servidores das áreas fins sobre o padrão institucional na realização de fotos.,Específica,19/06/2018,,0,3,SubProcesso,2014,260601,260600,260000,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Produzir e Divulgar Informações de Interesse da Mídia e da Sociedade,Realizar a Comunicação Social,Realizar a Comunicação Social,"Relacionamento com a Sociedade, Governos e Organismos Nacionais e Internacionais","Relacionamento cm Sociedade, Governos e Organismos Nacionais e Internacionais",0011000,0011000,RELAC,0,60400,60000,,,
876,Produção de material gráfico,Produzir material gráfico considerando o Manual de Identidade Visual e utilizando em nível avançado os programas Adobe e CorelDraw.,Específica,19/06/2018,,0,3,SubProcesso,2014,270501,270500,270000,Produzir e Divulgar Informações de Interesse Geral dos Servidores,Produzir e Divulgar Informações de Interesse Geral dos Servidores,Realizar a Comunicação Interna,Realizar a Comunicação Interna,Gestão e Desenvolvimento Organizacional,Gestão e Desenvolvimento Organizacional,0011000,0011000,GDORG,0,80300,0,,,
